Nombre,school_id,Latitud,Longitud,Direccion,modality_labels,modality_ids,program_ids,program_labels,department,municipality,dep_id,mun_id
CENTRO ESCOLAR SAN MARTIN,4666,12.24062400,-85.61200600,3KM AL ESTE DE TECOLOSTOTE.,"EBA,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO,ALFABETIZACION","102,10,14,63","2,7","PRIMARIA,ALFABETIZACION",Chontales,Comalapa,12,103
CENTRO ESCOLAR ANDRES CASTRO,4667,12.22585800,-85.48756300,EL COYOL.,"EBA,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","102,10,14",2,PRIMARIA,Chontales,Comalapa,12,103
CENTRO ESCOLAR CRISTOBAL COLON,4668,12.13054800,-85.63055500,EL CARACOL.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Chontales,Comalapa,12,103
CENTRO ESCOLAR BERTHA CORRALES,4669,12.14986500,-85.64115400,EL EMBUDO.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA A DISTANCIA EN EL CAMPO,PRIMARIA MULTIGRADO","10,56,14","2,2","PRIMARIA,PRIMARIA",Chontales,Comalapa,12,103
CENTRO ESCOLAR PABLO ANTONIO CUADRA,4670,12.28950800,-85.58854700,8KM LA ESTE DE COMALAPA.,"PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA EN EL CAMPO,Primaria Comunitaria JYA,EBA,SECUNDARIA POR ENCUENTRO,ALFABETIZACION,PRIMARIA MULTIGRADO","10,30,65,102,13,63,14","3,2,3,7,2","SECUNDARIA,PRIMARIA,SECUNDARIA,ALFABETIZACION,PRIMARIA",Chontales,Comalapa,12,103
CENTRO ESCOLAR MIGUEL RAMIREZ GOYENA,4671,12.27518400,-85.61071200,TECOLOSTOTE 5 KM AL NORTE.,"PREESCOLAR FORMAL MULTINIVEL,PRIMARIA MULTIGRADO","11,14",2,PRIMARIA,Chontales,Comalapa,12,103
CENTRO ESCOLAR EL ROSARIO,4672,12.26790200,-85.62444800,2KM AL ESTE DE TECOLOSTOTE.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,EBA","14,10,102",2,PRIMARIA,Chontales,Comalapa,12,103
CENTRO ESCOLAR SANTA CLARA,4673,12.08957900,-85.57903700,SANTA CLARA.,"PREESCOLAR COMUNITARIO MULTINIVEL,EBA,ALFABETIZACION,PRIMARIA MULTIGRADO","10,102,63,14","7,2","ALFABETIZACION,PRIMARIA",Chontales,Comalapa,12,103
CENTRO ESCOLAR SAN LUCAS,4674,12.31395800,-85.53470900,DE COMALAPA 6KM AL NORTE.,"EBA,PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","102,14,10",2,PRIMARIA,Chontales,Comalapa,12,103
SAN NICOLAS,4676,12.14273500,-85.48939500,KM 123½ CARRETERA A MANAGUA.,"PRIMARIA MULTIGRADO,PREESCOLAR FORMAL MULTINIVEL","14,11",2,PRIMARIA,Chontales,Comalapa,12,103
PREESCOLAR SAN PATRICIO NO.2,4677,12.19341800,-85.61796800,KM 109 CARRETERA MANAGUA-RAMA.,"EBA,PREESCOLAR FORMAL MULTINIVEL","102,11",,,Chontales,Comalapa,12,103
SANTA CLARA,4678,12.07883600,-85.58987300,23 KM AL NORTE DE LA ESCUELA GUAPINOLAPA.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,Comalapa,12,103
CENTRO ESCOLAR LA TRINIDAD,4679,12.09067800,-85.61046900,JICOTEPE NO.2.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,EBA","14,10,102",2,PRIMARIA,Chontales,Comalapa,12,103
CENTRO ESCOLAR RINCON DE LOS CAMPOS,4680,12.04857400,-85.58025200,DE SAN PATRICIO 17 KM AL LAGO.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,EBA","14,10,102",2,PRIMARIA,Chontales,Comalapa,12,103
LA CEIBITA #2,4681,12.07529200,-85.67245100,HACIENDA LA PITAHAYA 2.5 KM AL ESTE.,"PREESCOLAR FORMAL MULTINIVEL,PRIMARIA MULTIGRADO,EBA,III CICLO,ALFABETIZACION","11,14,102,107,63","2,7","PRIMARIA,ALFABETIZACION",Chontales,Comalapa,12,103
CONCEPCION DE MARIA LA MATA,4682,12.14752500,-85.55076600,KM 118 CARRETERA A MANAGUA-RAMA 3KM AL SUR.,"PRIMARIA MULTIGRADO,ALFABETIZACION,EBA,PREESCOLAR COMUNITARIO MULTINIVEL","14,63,102,10","2,7","PRIMARIA,ALFABETIZACION",Chontales,Comalapa,12,103
LA CEIBA,4683,12.04517200,-85.55821000,COMUNIDAD LA CEIBA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Chontales,Comalapa,12,103
RAFAEL HERRERA N° 2,4684,12.11859000,-85.63844400,DE SAN PATRICIO 12KM SUR.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,EBA","14,10,102",2,PRIMARIA,Chontales,Comalapa,12,103
CENTRO ESCOLAR MIRALAGO,4685,12.06825900,-85.62308100,DEL EMPALME LA MATA 5KM AL SUR 7 KM AL ESTE.,"EBA,PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","102,14,10",2,PRIMARIA,Chontales,Comalapa,12,103
INSTITUTO NUEVOS HORIZONTES,4730,12.17098700,-85.53075800,KM 119 CARRETERA MANAGUA JUIGALPA.,"Primaria Comunitaria JYA,EBA,SECUNDARIA POR ENCUENTRO,ALFABETIZACION","65,102,13,63","2,3,7","PRIMARIA,SECUNDARIA,ALFABETIZACION",Chontales,Comalapa,12,103
MONTE HOREB,4736,12.06257600,-85.53363600,15 KM A L NORESTE DE LA ESCUELA GUAPINOLAPA.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,Comalapa,12,103
CENTRO ESCOLAR QUILILE,5091,12.32722900,-85.39904700,DE CUAPA 10 KN AL NOR ESTE.,"EBA,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","102,10,14",2,PRIMARIA,Chontales,Comalapa,12,103
LA MONTAÑUELA,5100,12.25731100,-85.44837400,LA MONTAÑUELA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Chontales,Comalapa,12,103
AMANDA SUAREZ,4770,12.26978900,-85.28407100,COMARCA SN FRANCISCO DEL MAMALOTE 30 KM AL OESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL,III CICLO,Primaria Comunitaria JYA,ALFABETIZACION,PRIMARIA MULTIGRADO","10,107,65,63,14","2,7,2","PRIMARIA,ALFABETIZACION,PRIMARIA",Chontales,San Francisco de Cuapa,12,111
CENTRO ESCOLAR GRACIAS A DIOS,4807,12.23021600,-85.30237300,CERRO MARGARITA.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,San Francisco de Cuapa,12,111
CENTRO ESCOLAR HERMANDAD HOLANDESA,5084,12.22313400,-85.42311600,ESC. HERMANDAD H.  EMPALME DEL LLANO GRANDE 1KM AL O..,"PRIMARIA MULTIGRADO,PREESCOLAR FORMAL MULTINIVEL,SECUNDARIA EN EL CAMPO","14,11,30","2,3","PRIMARIA,SECUNDARIA",Chontales,San Francisco de Cuapa,12,111
CENTRO ESCOLAR EL PINTOR,5085,12.24625400,-85.39527200,KM 49 CARRETERA CUAPA 1KM AL NORTE.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,San Francisco de Cuapa,12,111
CENTRO ESCOLAR BILL SMITH,5086,12.30980300,-85.35961800,DE CUAPA 9KM AL NORTE.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,San Francisco de Cuapa,12,111
CENTRO ESCOLAR EL SILENCIO,5088,12.32059900,-85.30680600,DE CUAPA 18 KM AL NORTE.,"PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA EN EL CAMPO,PRIMARIA MULTIGRADO","10,30,14","3,2","SECUNDARIA,PRIMARIA",Chontales,San Francisco de Cuapa,12,111
CENTRO ESCOLAR SAN LUIS,5089,12.33199100,-85.30448700,20 KM AL NORTE  DE CUAPA.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,San Francisco de Cuapa,12,111
CENTRO ESCOLAR EL CEDRAL,5090,12.24093400,-85.34116300,DE CUAPA 8 KM AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,San Francisco de Cuapa,12,111
JOSE DOLORES ESTRADA,5092,12.26219800,-85.39812900,DETRÁS DEL VIEJO PUESTO DE SALUD.,"EBA,PREESCOLAR FORMAL,PRIM. REGULAR EN EDUC. ESPECIAL,PRIMARIA REGULAR","102,2,60,3",2,PRIMARIA,Chontales,San Francisco de Cuapa,12,111
INSTITUTO PÚBLICO SAN JUAN BAUTISTA,5094,12.26573800,-85.38349800,DEL PARQUE 150 VRS AL NORTE.,"SECUNDARIA REGULAR,SECUNDARIA POR ENCUENTRO","5,13","3,3","SECUNDARIA,SECUNDARIA",Chontales,San Francisco de Cuapa,12,111
CENTRO ESCOLAR EL VENADO,5095,12.35210400,-85.25981300,DE CUAPA 10 KM AL NORESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,San Francisco de Cuapa,12,111
CENTRO ESCOLAR LA ABUNDANCIA,5096,12.30718100,-85.31955000,DE CUAPA 18 KM AL NORTE.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Chontales,San Francisco de Cuapa,12,111
CONCEPCIÓN DE MARÍA,5097,12.36285200,-85.26268200,DE CUAPA 30 KMS AL NORESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,San Francisco de Cuapa,12,111
JOSE ANIBAL MONTIEL,5098,12.20813800,-85.32557900,KM 151½ CARRETERA A LA LIBERTAD.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,San Francisco de Cuapa,12,111
CENTRO ESCOLAR LAS NUBES,5101,12.29777300,-85.29568900,DE CUAPA 25KMS NORESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,San Francisco de Cuapa,12,111
CENTRO ESCOLAR EL TAMARINDO,5102,12.19920000,-85.41209600,DE LA DELEGACION MUNICIPAL MIMED-CUAPA 13 KM SUR OESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,San Francisco de Cuapa,12,111
CENTRO ESCOLAR NUEVA JERUSALEN,5103,11.94448000,-84.77453000,FINCA LAGUNA VERDE.,"PREESCOLAR COMUNITARIO MULTINIVEL,III CICLO,Primaria Comunitaria JYA,PRIMARIA MULTIGRADO","10,107,65,14","2,2","PRIMARIA,PRIMARIA",Chontales,El Coral,12,112
CENTRO ESCOLAR DR. PEDRO JOAQUIN CHAMORRO,5104,11.92147800,-84.64747400,DEL PARQUE 2 CUADRAS AL ESTE.,"EBA,PREESCOLAR FORMAL MULTINIVEL,PREESCOLAR FORMAL,Primaria Comunitaria JYA,PRIMARIA REGULAR","102,11,2,65,3","2,2","PRIMARIA,PRIMARIA",Chontales,El Coral,12,112
CENTRO ESCOLAR CRISTO REDENTOR,5105,11.88117600,-84.68901700,FRENTE AL CENTRO DE SALUD.,"IV CICLO,PREESCOLAR COMUNITARIO MULTINIVEL,III CICLO,SECUNDARIA REGULAR,PREESCOLAR FORMAL,PRIMARIA REGULAR","109,10,107,5,2,3","3,2","SECUNDARIA,PRIMARIA",Chontales,El Coral,12,112
CENTRO ESCOLAR PRINCIPE DE PAZ,5106,11.85890100,-84.63336100,CONTIGUO AL CENTRO DE SALUD.,"SECUNDARIA EN EL CAMPO,PREESCOLAR FORMAL MULTINIVEL,PRIMARIA REGULAR,PRIMARIA MULTIGRADO","30,11,3,14","3,2,2","SECUNDARIA,PRIMARIA,PRIMARIA",Chontales,El Coral,12,112
CENTRO ESCOLAR ESTRELLA DE BELEN,5107,11.91199900,-84.73820100,COMARCA  LA CUESTA.,"Primaria Comunitaria JYA,PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","65,14,10","2,2","PRIMARIA,PRIMARIA",Chontales,El Coral,12,112
CENTRO ESCOLAR CORAZON DE MARIA,5109,11.91685000,-84.63641000,EL CORAL.,"PREESCOLAR FORMAL MULTINIVEL,PRIMARIA MULTIGRADO,EBA,PRIMARIA A DISTANCIA EN EL CAMPO","11,14,102,56","2,2","PRIMARIA,PRIMARIA",Chontales,El Coral,12,112
CENTRO ESCOLAR CRISTOBAL COLON,5110,11.89216300,-84.64836000,COMARCA SALTO GRANDE.,"IV CICLO,PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL,III CICLO","109,14,10,107",2,PRIMARIA,Chontales,El Coral,12,112
CENTRO ESCOLAR SALOMON IBARRA MAYORGA,5111,11.94862400,-84.75595800,COMARCA QUEBRADA GRANDE.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,El Coral,12,112
NUEVO AMANECER,5112,11.90538800,-84.57426300,COMARCA GRANADINO CENTRAL.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Chontales,El Coral,12,112
ALFONZO CORTEZ,5113,11.86796800,-84.58997900,COMARCA GRANADINO SUR.,"EBA,PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","102,14,10",2,PRIMARIA,Chontales,El Coral,12,112
SAN JACINTO,5114,11.90343300,-84.57922600,COMARCA GRANADINO CENTRAL.,"SECUNDARIA EN EL CAMPO,EBA,PRIMARIA MULTIGRADO,PREESCOLAR FORMAL MULTINIVEL","30,102,14,11","3,2","SECUNDARIA,PRIMARIA",Chontales,El Coral,12,112
CHONTAL (EL CONEJO),5115,11.90170500,-84.75429100,COMARCA EL CONEJO.,"PRIMARIA MULTIGRADO,SECUNDARIA EN EL CAMPO,PREESCOLAR COMUNITARIO MULTINIVEL","14,30,10","2,3","PRIMARIA,SECUNDARIA",Chontales,El Coral,12,112
EL SOCORRO,5116,11.97139000,-84.74984000,EL SOCORRO.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,El Coral,12,112
MARÍA AUXILIADORA,5117,11.88475000,-84.61674200,COMARCA EL FÓSFORO.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,El Coral,12,112
SAN SEBASTIAN,5119,11.89151600,-84.56567000,GRANADINO CENTRAL #2.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Chontales,El Coral,12,112
MOKORON,5120,11.84435500,-84.62183500,COMUNIDAD MOKORON.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,El Coral,12,112
CENTRO ESCOLAR CONCEPCION DE MARIA,5122,11.96160000,-84.69745000,CARRETERA NUEVA GUINEA KN234 PARADA LAS MERCEDES 2KM AL NORTE.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Chontales,El Coral,12,112
CENTRO ESCOLAR GRACIAS A DIOS,5123,11.90072500,-84.59005800,DE LA ENTRADA EL GRANDINO 7KM AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,El Coral,12,112
CENTRO ESCOLAR LEDIS CAJINA,5124,11.95616800,-84.72876300,LA CEIBA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Chontales,El Coral,12,112
INSTITUTO PUBLICO ELISENA DEL C. SOTO,5125,11.92174300,-84.64663700,DEL PARQUE 2C AL OESTE.,"SECUNDARIA REGULAR,SECUNDARIA POR ENCUENTRO","5,13","3,3","SECUNDARIA,SECUNDARIA",Chontales,El Coral,12,112
COLEGIO PARROQUIAL SANTA CRUZ,5126,11.92080600,-84.64815900,DE LA 1RA ENTRADA 1 C AL SUR 1/2 C AL ESTE.,"SECUNDARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL,PRIMARIA REGULAR","5,11,3","3,2","SECUNDARIA,PRIMARIA",Chontales,El Coral,12,112
LINDA VISTA,5127,11.84813200,-84.65433300,.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,El Coral,12,112
CENTRO ESCOLAR REVERENDO IGNACIO GONZALEZ - PRIMARIA A DISTANCIA,5130,11.93130000,-84.62583000,FINCA LA FORTUNA.,PRIMARIA A DISTANCIA EN EL CAMPO,56,2,PRIMARIA,Chontales,El Coral,12,112
CENTRO ESCOLAR PABLO ANTONIO MORALES GONZALEZ,5131,11.96302500,-84.76806600,FINCA BUENOS AIRES.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Chontales,El Coral,12,112
MIRAVALLE #2,9631,11.85948600,-84.56256900,FINCA DE ORLANDO LEIVA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO","14,1",2,PRIMARIA,Chontales,El Coral,12,112
ROSA LANZAS CAMPOS,4687,12.09905500,-85.36044600,ESCUELA TECNICA 17 DE JULIO 2C AL SUR.,"PREESCOLAR FORMAL,EBA,PRIMARIA REGULAR","2,102,3",2,PRIMARIA,Chontales,Juigalpa,12,104
FLORESMILDA DIAZ SUAREZ,4688,12.10930000,-85.37640000,PETRONIC 5C AL OESTE.,"PREESCOLAR FORMAL,EBA,SECUNDARIA REGULAR,SECUNDARIA POR ENCUENTRO,ALFABETIZACION,PRIMARIA REGULAR","2,102,5,13,63,3","3,3,7,2","SECUNDARIA,SECUNDARIA,ALFABETIZACION,PRIMARIA",Chontales,Juigalpa,12,104
PREESCOLAR CARACOLITOS NEGROS,4689,12.10356600,-85.36425600,DEL BANCO DEL CAFÉ 3C AL SUR.,PREESCOLAR FORMAL,2,,,Chontales,Juigalpa,12,104
CENTRO ESCOLAR PABLO HURTADO,4690,12.10780700,-85.36041300,CONTIGUO A LA INAPCH.,"SECUNDARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL,ALFABETIZACION,PRIMARIA REGULAR,PRIMARIA EXTRAEDAD,PREESCOLAR FORMAL,EBA","5,11,63,3,4,2,102","3,7,2,2","SECUNDARIA,ALFABETIZACION,PRIMARIA,PRIMARIA",Chontales,Juigalpa,12,104
REGINA MUNDI,4691,12.10680700,-85.36304700,DE LA ALCALDIA 1C AL SUR.,"PREESCOLAR FORMAL MULTINIVEL,SECUNDARIA REGULAR,PRIMARIA REGULAR","11,5,3","3,2","SECUNDARIA,PRIMARIA",Chontales,Juigalpa,12,104
INSTITUTO NACIONAL JOSEFA TOLEDO DE AGUERRI,4692,12.10809800,-85.36127500,PARQUE CENTRAL 4 CUADRAS AL ESTE.,"SECUNDARIA POR ENCUENTRO,SECUNDARIA REGULAR","13,5","3,3","SECUNDARIA,SECUNDARIA",Chontales,Juigalpa,12,104
SAN PABLO,4693,12.10494800,-85.37291500,DE LA TEXACO 5C AL OESTE.,"PRIMARIA REGULAR,PREESCOLAR FORMAL,SECUNDARIA REGULAR","3,2,5","2,3","PRIMARIA,SECUNDARIA",Chontales,Juigalpa,12,104
ELAISA SANDOVAL,4694,12.10724100,-85.36823300,DE ENITEL 2C AL OESTE.,"PRIMARIA REGULAR,PREESCOLAR FORMAL MULTINIVEL","3,11",2,PRIMARIA,Chontales,Juigalpa,12,104
ENRIQUE TIERNO GALVAN,4695,12.10214600,-85.37534100,ESCUELA NORMAL 500 MTS AL OESTE.,"PREESCOLAR FORMAL,EBA,PRIMARIA EXTRAEDAD,PRIMARIA REGULAR","2,102,4,3","2,2","PRIMARIA,PRIMARIA",Chontales,Juigalpa,12,104
ESCUELA LEYDEN,4696,12.09289800,-85.36684900,DE LA CANCHA 1C AL OESTE 2C AL SUR.,"PREESCOLAR FORMAL,PREESCOLAR FORMAL MULTINIVEL,PRIMARIA REGULAR","2,11,3",2,PRIMARIA,Chontales,Juigalpa,12,104
NUESTRA SEÑORA DE LA ASUNCION,4697,12.10107300,-85.36577800,FRENTE AL PARQUE CENTRAL COSTADO NORTE.,"ALFABETIZACION,PRIMARIA REGULAR,SECUNDARIA POR ENCUENTRO,Primaria Comunitaria JYA,SECUNDARIA REGULAR,EBA","63,3,13,65,5,102","7,2,3,2,3","ALFABETIZACION,PRIMARIA,SECUNDARIA,PRIMARIA,SECUNDARIA",Chontales,Juigalpa,12,104
SAN ESTEBAN # 1,4698,12.13331400,-85.46132100,KM 126½ CARRETERA AL RAMA.,"SECUNDARIA EN EL CAMPO,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","30,10,14","3,2","SECUNDARIA,PRIMARIA",Chontales,Juigalpa,12,104
COLEGIO SAN FRANCISCO DE ASIS,4699,12.11082100,-85.36784600,COSTADO ESTE DE LA PLAZA DE TOROS.,"PREESCOLAR FORMAL,SECUNDARIA REGULAR,PRIMARIA REGULAR","2,5,3","3,2","SECUNDARIA,PRIMARIA",Chontales,Juigalpa,12,104
MIRALAGOS,4700,12.18999000,-85.31177800,CARRETERA A LIBERTAD 14½ KM.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Chontales,Juigalpa,12,104
CENTRO ESCOLAR SANTISIMA TRINIDAD,4701,12.12269100,-85.32646600,DEL PALO SOLO 7KM AL ESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA EN EL CAMPO,PRIMARIA MULTIGRADO","10,30,14","3,2","SECUNDARIA,PRIMARIA",Chontales,Juigalpa,12,104
SAN DIEGO,4702,12.15929800,-85.41980100,DEL EMPALME A CUAPA 4 KM CARRETERA A CUAPA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Chontales,Juigalpa,12,104
LAS LAJITAS,4703,12.13015700,-85.40831800,EMPALME DE CUAPA LAS LAJITAS.,"PRIMARIA MULTIGRADO,PREESCOLAR FORMAL MULTINIVEL","14,11",2,PRIMARIA,Chontales,Juigalpa,12,104
CENTRO ESCOLAR SALVADORA CHACON CALERO,4704,12.13419400,-85.41929100,DE JUIGALPA 6 KM.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,Juigalpa,12,104
CENTRO ESCOLAR OCTAVIO OCON,4705,12.10550400,-85.47764600,SAN ESTEBAN 5 KM AL SUR.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,Juigalpa,12,104
CENTRO ESCOLAR ISAAC DELEO,4706,12.09562800,-85.39449000,BODEGA DE LA ALCALDIA 3KM AL OESTE.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,Juigalpa,12,104
PUERTO DIAZ,4707,11.96510200,-85.51205000,ESSO 28 KM PUERTO DIAZ.,"PRIM. MULTIGRADO EN EDUC. ESPECIAL,SECUNDARIA EN EL CAMPO,PRIMARIA REGULAR,ALFABETIZACION,PREESCOLAR FORMAL MULTINIVEL,PREES. FORMAL EN EDUC. ESPECIAL,EBA,Primaria Comunitaria JYA,SECUNDARIA REGULAR","61,30,3,63,11,59,102,65,5","3,2,7,2,3","SECUNDARIA,PRIMARIA,ALFABETIZACION,PRIMARIA,SECUNDARIA",Chontales,Juigalpa,12,104
BLANCA OLGA TABLADA SOLIS,4708,12.14921200,-85.32910200,CARRETERA A LA LIBERTAD KM 7.,"PRIMARIA MULTIGRADO,SECUNDARIA EN EL CAMPO,PREESCOLAR COMUNITARIO MULTINIVEL,Primaria Comunitaria JYA","14,30,10,65","2,3,2","PRIMARIA,SECUNDARIA,PRIMARIA",Chontales,Juigalpa,12,104
BLINAR ALEGRIA,4709,12.15331400,-85.37345700,DE JUIGALPA 7 KM.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,Juigalpa,12,104
SANTA JUANA,4710,12.18471000,-85.45169000,CARRETERA A CUAPA 7 KM AL NOROESTE EL RAYO.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Chontales,Juigalpa,12,104
FERTIMAR,4711,11.97902600,-85.45748200,CARRETERA A PUERTO DIAZ.,"PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA MULTIGRADO","10,14",2,PRIMARIA,Chontales,Juigalpa,12,104
HATO GRANDE,4712,11.98734200,-85.43174000,16 KM AL OESTE CARRETERA A PUERTO DIAZ.,"ALFABETIZACION,EBA,Primaria Comunitaria JYA,PREESCOLAR COMUNITARIO MULTINIVEL,PRIMARIA REGULAR","63,102,65,10,3","7,2,2","ALFABETIZACION,PRIMARIA,PRIMARIA",Chontales,Juigalpa,12,104
AGUA SARCA,4713,12.02130800,-85.41772900,CARRETERA A PUERTO DIAZ.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Chontales,Juigalpa,12,104
EL ARRAYAN,4714,12.03164800,-85.51383400,HACIENDA GUAPINOLACA 9 KM AL NORTE.,"PRIMARIA MULTIGRADO,SECUNDARIA EN EL CAMPO,PREESCOLAR COMUNITARIO MULTINIVEL,EBA,PREESCOLAR COMUNITARIO,ALFABETIZACION","14,30,10,102,1,63","2,3,7","PRIMARIA,SECUNDARIA,ALFABETIZACION",Chontales,Juigalpa,12,104
GUAPINOLAPA,4715,11.97909700,-85.47580800,5 KM ANTES DE PUERTO  FELIPE ACOSTA.,"PRIMARIA MULTIGRADO,ALFABETIZACION,Primaria Comunitaria JYA,EBA,PREESCOLAR COMUNITARIO MULTINIVEL","14,63,65,102,10","2,7,2","PRIMARIA,ALFABETIZACION,PRIMARIA",Chontales,Juigalpa,12,104
EL RAYO,4716,12.04892000,-85.29413800,KM 151½ CARRETERA AL RAMA.,"PRIMARIA MULTIGRADO,PREESCOLAR COMUNITARIO MULTINIVEL","14,10",2,PRIMARIA,Chontales,Juigalpa,12,104
CENTRO ESCOLAR OLGA DIAZ DE URBINA,4717,12.07829000,-85.31871000,KM 146½  CARRETERA AL RAMA.,"PREESCOLAR COMUNITARIO MULTINIVEL,SECUNDARIA EN EL CAMPO,PRIMARIA MULTIGRADO","10,30,14","3,2","SECUNDARIA,PRIMARIA",Chontales,Juigalpa,12,104
ADILIA SALABLANCA,4718,12.15053800,-85.35724700,DE PALO SOLO 7KM AL ESTE.,PRIMARIA MULTIGRADO,14,2,PRIMARIA,Chontales,Juigalpa,12,104
