department,municipality,dep_id,mun_id,Nombre,Direccion,Latitud,Longitud,Modalidades
Boaco,Boaco,11,100,PREESCOLAR ANGELITA SOBALVARRO MORENO,CONTIGUO A L A ESCUELA ESPECIAL.,12.46720000,-85.66110000,PREESCOLAR FORMAL
Boaco,Boaco,11,100,PREESCOLAR LAS NUBES,FINCA CHAYOTEPE 3KM AL OESTE.,12.58506500,-85.49876300,"PREESCOLAR COMUNITARIO, PRIMARIA MULTIGRADO"
Boaco,Boaco,11,100,CENTRO EDUCATIVO PRIVADO LA PROVIDENCIA,CONTIGUO A LA PARROQUIA JUAN PABLO II.,12.49025700,-85.65160600,"PRIMARIA REGULAR, PREESCOLAR FORMAL, SECUNDARIA REGULAR"
Boaco,Boaco,11,100,CENTRO ESCOLAR SAN JUAN BOSCO.,CONTIGUO A DONDE FUE LA COOP. DOUGLAS DUARTES.,12.40467200,-85.56941300,PRIMARIA MULTIGRADO
Boaco,Boaco,11,100,ESCUELA LODO NEGRO,LODO NEGRO.,12.40361200,-85.58986100,"EBA, PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Boaco,11,100,CENTRO ESCOLAR JULIANA LÒPEZ PÉREZ.,FINCA DE RITO SANCHEZ.,12.42794700,-85.55420000,"EBA, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO, Primaria Comunitaria JYA"
Boaco,Boaco,11,100,CENTRO ESCOLAR SAN RAFAEL.,FINCA DE PAYO MOLINA.,12.46111500,-85.49987000,"EBA, PRIMARIA MULTIGRADO"
Boaco,Boaco,11,100,CENTRO ESCOLAR ESPERANZA SEQUEIRA.,FINCA DE NERIS CERDA.,12.49020000,-85.47348000,PRIMARIA MULTIGRADO
Boaco,Boaco,11,100,CENTRO ESCOLAR NUESTRA SEÑORA DE GUADALUPE.,CONTIGUO A LA FINCA DE JOSE HURTADO.,12.47960000,-85.43071000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Boaco,11,100,ESCUELA RUBEN DARIO,FINCA SAN PATRICIO.,12.61038300,-85.28503600,"EBA, IV CICLO, PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Boaco,11,100,ESCUELA ENMANUEL MONGALO,FINCA NIDO DE AGUILA.,12.57750000,-85.30249800,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Boaco,11,100,CENTRO ESCOLAR SAN ISIDRO,COMARCA SALGADO Nº 2.,12.50597000,-85.44109000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR AGUSTINA MIRANDA DE QUEZADA,C/SALUD 4 C. AL OESTE.,12.38244000,-85.51794000,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR, PRIM. MULTIGRADO EN EDUC. ESPECIAL"
Boaco,Camoapa,11,101,JARDÍN INFANTIL BAMBI,BAMBI.,12.38340000,-85.51050000,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR"
Boaco,Camoapa,11,101,INSTITUTO NACIONAL DE CAMOAPA MANUEL SALVADOR GUADAMUZ GONZALEZ,SALIDA A COMALAPA.,12.37820000,-85.51403000,"SECUNDARIA REGULAR, SECUNDARIA POR ENCUENTRO"
Boaco,Camoapa,11,101,COLEGIO SAN FRANCISCO DE ASIS,FTE. A FARMACIA EL CARMEN.,12.38210000,-85.51050000,"SECUNDARIA REGULAR, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL, SECUNDARIA POR ENCUENTRO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR JUAN MARIA DUARTE F.,PARQUE 3 C. AL ESTE 1½ AL SUR JUAN MARIA DUARTE.,12.38315000,-85.50874000,"PREESCOLAR FORMAL MULTINIVEL, PRIMARIA REGULAR, PRIM. MULTIGRADO EN EDUC. ESPECIAL"
Boaco,Camoapa,11,101,ESCUELA FRANCISCO PICADO.,COMARCA MOMBACHO.,12.38660000,-85.53922000,"IV CICLO, PREESCOLAR COMUNITARIO MULTINIVEL, III CICLO, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR JOSEFA TOLEDO DE AGUERRI.,PIEDRA SEMBRADA.,12.42034800,-85.52575300,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR SIMÒN BOLIVAR.,COMUNIDAD YALGUA.,12.51025000,-85.39902000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL, EBA"
Boaco,Camoapa,11,101,CENTRO ESCOLAR JOSÉ MARTÍ,COMUNIDAD YALGUA.,12.45667000,-85.46424000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,ESCUELA CAMILO ORTEGA.,FTE. A LA FINCA DE JOSE MURILLO.,12.53405000,-85.39195000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,ESCUELA LAS TRINCHERAS.,10 KMS. CARRETERA A LAS LAJAS.,12.43304100,-85.44982200,"SECUNDARIA EN EL CAMPO, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR MADRE TERESA DE CALCUTA.,LAGUNA NEGRO.,12.36430000,-85.52044000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,CENTRO ESCOLAR SILVIA SUAREZ QUINTANA.,COMARCA SAN ISIDRO.,12.35813000,-85.49010000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR RIGOBERTO CABEZA..,COMARCA EL AGUACATE.,12.37301700,-85.48077800,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,ESCUELA CATALUÑA (SALINAS),COMARCA SALINAS.,12.34876100,-85.45172000,"SECUNDARIA EN EL CAMPO, PREESCOLAR COMUNITARIO MULTINIVEL, EBA, Primaria Comunitaria JYA, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR BENITO SÁNDIGO ARAUZ.,COMARCA TESORO.,12.36952400,-85.44496100,"PRIMARIA MULTIGRADO, SECUNDARIA EN EL CAMPO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,CENTRO ESCOLAR CACIQUE TAISIGUE.,CACIQUE TAISIGUA.,12.38564900,-85.37793600,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,CENTRO ESCOLAR CRISTO REY.,CRISTO REY CARRETERA CAMP. LA EMBAJADA KM. 25.,12.48484300,-85.34979500,"EBA, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO, Primaria Comunitaria JYA"
Boaco,Camoapa,11,101,CENTRO ESCOLAR ALEXIS ARGUELLO.,FTE. AL CENTRO DE SALUD.,12.46401600,-85.33519100,"EBA, SECUNDARIA POR ENCUENTRO, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,ESCUELA SALOMÒN DE LA SELVA.,15 KMS. CARRETERA CAMOAPA LA CALAMIDAD.,12.43343000,-85.37742000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,ESCUELA SAN PEDRO,FINCA EL DESCANSO.,12.54587400,-85.13521300,"EBA, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO, Primaria Comunitaria JYA"
Boaco,Camoapa,11,101,CENTRO ESCOLAR PRIMERO DE MAYO.,FINCA LOS CERRITOS.,12.56812000,-85.17587000,PRIMARIA MULTIGRADO
Boaco,Camoapa,11,101,CENTRO ESCOLAR SAN ANTONIO.,SAN ANTONIO.,12.74897500,-85.10000800,"EBA, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,ESCUELA INMACULADA CONCEPCION,FINCA LA MEDALLA.,12.58995000,-85.15092000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL, III CICLO, Primaria Comunitaria JYA"
Boaco,Camoapa,11,101,CENTRO ESCOLAR JOSÉ DE LA CRUZ MENA.,COMARCA SAN JOSE DE MURRA.,12.61173700,-85.21423500,"PREESCOLAR COMUNITARIO MULTINIVEL, EBA, SECUNDARIA POR ENCUENTRO, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,ESCUELA PEDRO JOAQUIN CHAMORRO,FINCA OCTAVIO GUILLEN EL COROZO.,12.54372000,-85.23990700,"PREESCOLAR COMUNITARIO MULTINIVEL, EBA, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,ESCUELA REPUBLICA DE VENEZUELA,FINCA LA ESPERANZA.,12.55548000,-85.19485000,PRIMARIA MULTIGRADO
Boaco,Camoapa,11,101,ESCUELA REPUBLICA DE COSTA RICA.,COMARCA MONTES VERDES.,12.61546000,-85.04810000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,ESCUELA REPUBLICA DE ESPAÑA,TIPILMA PLATANAL NORTE.,12.67320000,-85.03076000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR REPUBLICA DE MEXICO.,COMARCA LA LAGARTERA.,12.42306000,-85.41865000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,CENTRO ESCOLAR PRESBITERO HIGINIO FLETES.,COMARCA ZARRIGO.,12.41236000,-85.46106000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR 19 DE JULIO,PLATANAR SUR.,12.67689500,-85.10658400,"EBA, SECUNDARIA EN EL CAMPO, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR PROF: OFELIA CERRATO.,COMARCA TONILAPA.,12.36077000,-85.55791000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR PROF: ANDREA GUEVARA.,MONTES VERDES.,12.62344600,-85.13608400,"PREESCOLAR COMUNITARIO MULTINIVEL, EBA, Primaria Comunitaria JYA, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR TINO LÒPEZ GUERRA.,COMARCA GUAYABO.,12.63481000,-84.97135000,"PREESCOLAR COMUNITARIO MULTINIVEL, III CICLO, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,ESCUELA SAGRADA FAMILIA,FINCA LAS MARIAS.,12.44891900,-85.26448100,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,ESCUELA CRISTOBAL COLON,MONTE VERDE.,12.64583300,-85.07388900,"EBA, PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,CENTRO ESCOLAR 12 DE OCTUBRE.,MONTES VERDES # 2.,12.59452700,-85.07710400,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL, EBA"
Boaco,Camoapa,11,101,ESCUELA SANTA RITA.,MOMBACHITO # 2.,12.37588000,-85.58472000,"PRIMARIA MULTIGRADO, III CICLO, EBA, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,ESCUELA SAN JOSÉ,FINCA LA CEIBA.,12.38810000,-85.27428300,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,CENTRO ESCOLAR 12 DE SEPTIEMBRE.,PANAMERICA.,12.50565000,-85.27856000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO, Primaria Comunitaria JYA"
Boaco,Camoapa,11,101,CENTRO ESCOLAR HERNAN ROBLETO HUETE.,FINCA LA MONEDA.,12.52318200,-85.18891800,"PRIMARIA MULTIGRADO, EBA, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,ESCUELA SAN MIGUEL ARCANGEL.,MONTE VERDE.,12.66081800,-85.11635300,"PREESCOLAR COMUNITARIO MULTINIVEL, III CICLO, EBA, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,ESCUELA JOSE DOLORES ESTRADA,FINCA LOS CHOSMES.,12.46618000,-85.17612700,"III CICLO, PREESCOLAR COMUNITARIO MULTINIVEL, IV CICLO, PRIMARIA MULTIGRADO, EBA"
Boaco,Camoapa,11,101,ESCUELA SAN FRANCISCO ORIENTAL,FINCA SAN JOSE.,12.52511600,-85.15524400,"PRIMARIA MULTIGRADO, EBA, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,ESCUELA CACIQUE YARRINCE,BIJAGUA.,12.42987000,-85.34244000,"III CICLO, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,ESCUELA AMORES DEL SOL,AMORES DEL SOL.,12.43929800,-85.21130100,"PREESCOLAR COMUNITARIO MULTINIVEL, EBA, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR MARIA AUXILIADORA.,FINCA SAN JUAN.,12.50802800,-85.09492600,"PRIMARIA MULTIGRADO, IV CICLO, III CICLO, EBA, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,ESCUELA FIDEL COLOMA,PLATANAR SUR.,12.68442600,-85.14394000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,ESCUELA SAN JORGE,PLATANAR SUR.,12.66393100,-85.13564800,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,ESCUELA LA UNION,ENTRADA A SANTA ELENA.,12.53346200,-85.34447200,"III CICLO, PREESCOLAR COMUNITARIO, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR UNIÒN CENTROAMERICANA.,FINCA MARIA AUXILIADORA.,12.52318200,-85.18891800,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,ESCUELA SAN ANDRES,FINCA LA ESPERANZA - CASERIO LOS LOPEZ.,12.49059600,-85.13678800,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,ESCUELA MIGUEL LARREYNAGA,PLATANAR NORTE.,12.71326900,-85.09063600,"EBA, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,COLEGIO CRISTIANO ANTORCHITA,BARRIO GASPAR GARCIA.,12.38160000,-85.51400000,"SECUNDARIA REGULAR, PRIMARIA REGULAR, PREESCOLAR FORMAL MULTINIVEL"
Boaco,Camoapa,11,101,CENTRO ESCOLAR LAS MARAVILLAS DE CAMOAPA.,FTE. HACIENDA DE LUIS FELIPE.,12.48840000,-85.31211000,PRIMARIA MULTIGRADO
Boaco,Camoapa,11,101,CENTRO ESCOLAR JUSTO SANTOS.,FINCA LUCITANIA.,12.56878000,-85.21313000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,CENTRO EDUCATIVO PUBLICO PROFESORA VIOLETA CAMPOS,BARRIO RAMON OBANDO..,12.38719800,-85.51367600,PREESCOLAR COMUNITARIO MULTINIVEL
Boaco,Camoapa,11,101,ROBERTO CLEMENTE,COMARCA TIPILMA FINCA DE DOÑA FLORENTINA BARCIA FRENTE A LA CASA.,12.63955000,-85.00171000,"PRIMARIA MULTIGRADO, IV CICLO, PREESCOLAR COMUNITARIO MULTINIVEL, III CICLO, Primaria Comunitaria JYA"
Boaco,Camoapa,11,101,CENTRO ESCOLAR 14 DE SEPTIEMBRE,EN FINCA DE DON RONALDO PEREZ.,12.52113900,-85.23291000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,CENTRO ESCOLAR LAS MERCEDES,FINCA LAS MERCEDES.,12.57722200,-85.24555200,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,EL CASTILLO DE LA INMACULADA,LA INMACULADA.,12.56846300,-85.06017900,"PREESCOLAR COMUNITARIO MULTINIVEL, EBA, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,LA ESPERANZA,FINCA DON RICARDO ARAGON.,12.42662900,-85.26463800,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR TIERRA BLANCA,COMARCA TIERRA BLANCA.,12.45315000,-85.44692000,"EBA, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR LUXEMBURGO,COMARCA PLATANAR SUR.,12.65027800,-85.09666400,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,CENTRO ESCOLAR SAN MARCOS CCA. EL ACHIOTE,COMUNIDAD EL ACHIOTE.,12.50981000,-85.31789000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL, EBA"
Boaco,Camoapa,11,101,CENTRO ESCOLAR LA CHILENA,FRENTE FINCA LA CHILENA COMARCA ARENITA.,12.49343200,-85.25077100,"PRIMARIA MULTIGRADO, EBA, SECUNDARIA EN EL CAMPO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,EL PARAÍSO,COSTADO NORTE FINCA EL NARANJO.,12.47800200,-85.38203000,PRIMARIA MULTIGRADO
Boaco,Camoapa,11,101,CENTRO ESCOLAR VILLA PROGRESO,FINCA DE DON SANTIAGO ORTEGA.,12.44538000,-85.11996000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL, EBA"
Boaco,Camoapa,11,101,CENTRO ESCOLAR MATAMBA,COSTADO ESTE DE LA FINCA DE FRANCISCO GONZALEZ.,12.40975000,-85.49082000,PRIMARIA MULTIGRADO
Boaco,Camoapa,11,101,CENTRO ESCOLAR SALVADORA MONCADA,FINCA DE DENIS SEQUEIRA.,12.72977000,-85.05211000,"EBA, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,EL MADERAL,TESORERO.,12.39114000,-85.43093700,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,LA PRIMAVERA,PLATANAR NORTE.,12.70670000,-85.03274000,"EBA, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,NIÑO DIVINO (HOJACHIGUE),HOJACHIGUE.,12.40949000,-85.29539000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,LA UNION DEL PEDERNAL,COSTADO SUR DEL MERCADO DEL PEDERNAL.,12.45835000,-85.11176000,"EBA, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CENTRO DE EDUCACIÓN DE ADULTOS (CEDA),KM 114 CARRETERA HACIA MANAGUA.,12.37810000,-85.51751000,"PRIMARIA ACELERADA(CEDA), IV CICLO, III CICLO"
Boaco,Camoapa,11,101,VILLA LIBERTAD,FINCA DE AURELIO SOTELO.,12.65915000,-84.99066000,"EBA, PRIMARIA MULTIGRADO, IV CICLO, PREESCOLAR COMUNITARIO MULTINIVEL, III CICLO"
Boaco,Camoapa,11,101,INES DE MONDRAGON,FINCA DE DON MARIO BLANDON.,12.64210000,-85.13132400,"PREESCOLAR COMUNITARIO MULTINIVEL, EBA, Primaria Comunitaria JYA, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CARDENAL MIGUEL OBANDO Y BRAVO,FINCA DE DON POMPILIO ORTEGA.,12.35828000,-85.43412200,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,LEONEL NAVAS LÓPEZ,FINCA DEL SEÑOR LAUREANO MARTINEZ.,12.38590000,-85.34546000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,ALFONSO ALVARADO LUGO,FINCA DE DON DAMASO LOPEZ.,12.40222000,-85.39574000,PRIMARIA MULTIGRADO
Boaco,Camoapa,11,101,PABLO ANTONIO CUADRA,FINCA DE REYMUNDO TORRES.,12.38442200,-85.46397400,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,PERPETUO SOCORRO,FINCA DE JULION OJEDA LÓPEZ.,12.44488000,-85.23760000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,SOR MARÍA ROMERO MENESES,FINCA LOS MORA DE FAUSTINO SANDOVAL.,12.59901000,-85.13745000,PRIMARIA MULTIGRADO
Boaco,Camoapa,11,101,ESC. PIEDRA FINA,ESC. PIEDRA FINA CASERIO ALEMANIA.,12.51696500,-85.13608400,"PRIMARIA MULTIGRADO, EBA, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,ESCUELA SANTA TERESA,TAWA.,12.46953000,-85.07821000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,INSTITUTO DIVINA PROVIDENCIA,CONTIGUO A LA IGLESIA ANTIGUA.,12.60860000,-85.20330000,SECUNDARIA POR ENCUENTRO
Boaco,Camoapa,11,101,ESC SANTA RITA DEL SABALAR,CONTIGUO A FINCA DE MOISES SANDIGO.,12.44863000,-85.16675000,"EBA, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR VIRGEN DE FATIMA,CONTIGUO A LA FINCA DE FELICIANO SANCHEZ.,12.39152900,-85.56510700,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,CENTRO ESCOLAR SAN RAFAEL Nº2,DE LA PRESA LA AGUADORA 2KM AL ESTE.,12.44479000,-85.50694000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,CENTRO ESCOLAR AGUSTO CESAR SANDINO,DEL ACOPIO 500 MTS AL SUR.,12.42030000,-85.38543000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,CENTRO ESCOLAR CONTINGENTE XXX1 ANIVERSARIO,SECTOR EL MONAL.,12.37812000,-85.57240000,"PREESCOLAR COMUNITARIO MULTINIVEL, EBA, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR RUBEN DARIO (ARENITA Nº1),FINCA ARENITA.,12.47817800,-85.23916400,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL, EBA"
Boaco,Camoapa,11,101,CENTRO ESCOLAR RAMON ESPINOZA,FINCA SANTA RITA DE EPIFANIO LINARTE.,12.70637300,-85.13254000,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO, Primaria Comunitaria JYA"
Boaco,Camoapa,11,101,CENTRO ESCOLAR ESCUELA UNION Nº2 (MASIGUE),COMARCA MASIGUE.,12.52020500,-85.37175400,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,CENTRO ESCOLAR JOSE MARTI N°1(EL ZAHINO),FINCA SAN SIMON.,12.55150200,-85.13776500,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR CRISTOBAL AVILEZ,A.FINCA TOMAS PEREZ.,12.61733800,-85.07969900,"EBA, IV CICLO, PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL, III CICLO"
Boaco,Camoapa,11,101,CENTRO INFANTIL DIVINO NIÑO,HOSPITAL SAN FCO. DE ASIS 1 1/2C.AL SUR.,12.38706900,-85.51706000,PRIMARIA REGULAR
Boaco,Camoapa,11,101,CAMOAPA FAITH ACADEMY,"KM.112 CARRETERA A MANAGUA,CAMOAPA BOACO.",12.38715100,-85.51696500,"PREESCOLAR FORMAL, PRIMARIA REGULAR"
Boaco,Camoapa,11,101,CENTRO ESCOLAR TOMAS BORGE MARTINEZ,SECTOR LAS NUBES.,12.38202000,-85.50343500,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,EXTENSION CAMOAPA ESCUELA NORMAL CASA INMACULADA CONCEPCION,DE DISTRIBUIDORA CROVETTO 1 C. AL NORTE.,12.38642200,-85.51801900,CURSOS PROFES. MEP EN SERVICIO SABATINO
Boaco,Camoapa,11,101,CENTRO ESCOLAR SAN ANTONIO,DE COMALAPA 15KM AL NOR-ESTE.,12.32940000,-85.43088200,"ALFABETIZACION, PREESCOLAR COMUNITARIO MULTINIVEL, EBA, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR EL ROBLAR,COMUNIDAD EL ROBLAR CARRETERA COMALAPA - COAPA.,12.34166700,-85.51390900,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO, ALFABETIZACION"
Boaco,Camoapa,11,101,CENTRO ESCOLAR SAN JERONIMO,DE COMALAPA 8KM AL NORTE.,12.33060900,-85.45890600,"EBA, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR AUGUSTO C. SANDINO,DE COMALAPA 7KM AL ESTE 200 MTS AL NORTE.,12.33516500,-85.46145300,"Primaria Comunitaria JYA, PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,JOSE DOLORES ESTRADA,COMARCA ARENA ABAJO A 20 KM DE LA LIBERTAD.,12.39571700,-85.24824400,"PRIMARIA MULTIGRADO, Primaria Comunitaria JYA, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,CENTRO ESCOLAR SANTA MARIA,70 KM AL NORESTE DE LA LIBERTAD.,12.50527800,-85.03700400,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
Boaco,Camoapa,11,101,CENTRO ESCOLAR BENICIO BAEZ,TAWA 95 KM DE LA LIBERTAD.,12.54814500,-85.02681500,"PREESCOLAR COMUNITARIO MULTINIVEL, PRIMARIA MULTIGRADO"
Boaco,Camoapa,11,101,CENTRO ESCOLAR SAN ISIDRO,BOCANA DE PAIWAS 4 KM AL SUR.,12.77146000,-85.11564000,"PRIMARIA MULTIGRADO, PREESCOLAR COMUNITARIO MULTINIVEL"
